PostCode,PostcodeNummers,PostcodeLetters,Latitude,Longitude
1092BJ,1092,BJ,52.35825341,4.920603726
1092BK,1092,BK,52.3586184,4.921996795
1092BL,1092,BL,52.35874386,4.922665116
1092BM,1092,BM,52.35913499,4.9238541
1092BN,1092,BN,52.35940151,4.924865287
1092BP,1092,BP,52.35744395,4.918489564
1092BR,1092,BR,52.3576326,4.919274206
1092BS,1092,BS,52.35779526,4.919791385
1092BT,1092,BT,52.35792764,4.920266335
1092BV,1092,BV,52.35865769,4.923199134
1092BW,1092,BW,52.35834739,4.921607524
1092BX,1092,BX,52.35749148,4.922184108
1092BZ,1092,BZ,52.35860567,4.921046006
1092CA,1092,CA,52.35847429,4.921080661
1092CB,1092,CB,52.3573955,4.921899264
1092CC,1092,CC,52.3580402,4.921346936
1092CD,1092,CD,52.35827309,4.924089818
1092CE,1092,CE,52.35902896,4.923172591
1092CG,1092,CG,52.35807682,4.923795538
1092CH,1092,CH,52.35876874,4.924164474
1092CJ,1092,CJ,52.35883788,4.923185862
1092CK,1092,CK,52.35969389,4.925170597
1092CL,1092,CL,52.35848698,4.926020661
1092CM,1092,CM,52.35722915,4.926811489
1092CN,1092,CN,52.35672911,4.927066273
1092CP,1092,CP,52.3559986,4.927474878
1092CR,1092,CR,52.35556553,4.927834445
1092CS,1092,CS,52.35724687,4.919187066
1092CW,1092,CW,52.35743264,4.919948079
1092CX,1092,CX,52.35763544,4.920550003
1092CZ,1092,CZ,52.35776946,4.920956927
1092EA,1092,EA,52.35844744,4.923580602
1092EB,1092,EB,52.3569289,4.91889669
1092EC,1092,EC,52.35707558,4.919408473
1092ED,1092,ED,52.35720916,4.919902124
1092EE,1092,EE,52.35733316,4.920361616
1092EG,1092,EG,52.35745589,4.920778751
1092EH,1092,EH,52.35759176,4.921324214
1092EJ,1092,EJ,52.35787808,4.922250302
1092EK,1092,EK,52.3580714,4.922979324
1092EL,1092,EL,52.35827711,4.923350399
1092EM,1092,EM,52.35617131,4.919642826
1092EN,1092,EN,52.35647701,4.92068118
1092EP,1092,EP,52.3567817,4.92174445
1092ER,1092,ER,52.35715136,4.923036816
1092ES,1092,ES,52.35744529,4.924053001
1092ET,1092,ET,52.35771394,4.925004964
1092EV,1092,EV,52.35802773,4.925969662
1092EW,1092,EW,52.35607564,4.926802568
1092EX,1092,EX,52.35589628,4.926156124
1092EZ,1092,EZ,52.35560354,4.925072115
1092GA,1092,GA,52.35493327,4.922717813
1092GB,1092,GB,52.35479478,4.922262501
1092GC,1092,GC,52.35455926,4.9215213
1092GD,1092,GD,52.35438353,4.920931904
1092GE,1092,GE,52.35633118,4.92680523
1092GG,1092,GG,52.35599714,4.925570249
1092GH,1092,GH,52.3557703,4.924738896
1092GJ,1092,GJ,52.35509241,4.922384748
1092GK,1092,GK,52.35477517,4.921367326
1092GL,1092,GL,52.35457905,4.920706859
1092GM,1092,GM,52.35544667,4.924087467
1092GN,1092,GN,52.3553967,4.923020153
1092GP,1092,GP,52.35499174,4.923302875
1092GR,1092,GR,52.3561696,4.923467205
1092GS,1092,GS,52.3559873,4.923345941
1092GT,1092,GT,52.35483119,4.92423277
1092GV,1092,GV,52.35418886,4.924724787
1092GW,1092,GW,52.35593301,4.922727177
1092GX,1092,GX,52.35478932,4.923826078
1092GZ,1092,GZ,52.35439131,4.924195561
1092HA,1092,HA,52.35551999,4.927326666
1092HB,1092,HB,52.35531811,4.926690903
1092HC,1092,HC,52.35511143,4.926080283
1092HD,1092,HD,52.35472212,4.925508383
1092HE,1092,HE,52.35442461,4.924794464
1092HG,1092,HG,52.35417489,4.924013525
1092HH,1092,HH,52.35404703,4.923620993
1092HJ,1092,HJ,52.35338242,4.921575716
1092HK,1092,HK,52.35567674,4.927170914
1092HL,1092,HL,52.35549054,4.926558295
1092HM,1092,HM,52.3550313,4.925428186
1092HN,1092,HN,52.35473475,4.924827055
1092HP,1092,HP,52.35432064,4.923735038
1092HR,1092,HR,52.35408181,4.923009481
1092HS,1092,HS,52.35381066,4.922212427
1092HT,1092,HT,52.35351593,4.921344817
1092HV,1092,HV,52.35384208,4.923447663
1092HW,1092,HW,52.35353369,4.922738332
1092HX,1092,HX,52.35548645,4.925946353
1092HZ,1092,HZ,52.35540323,4.925680319
1092JA,1092,JA,52.35524313,4.925087508
1092JB,1092,JB,52.35515347,4.924798403
1092JC,1092,JC,52.35319457,4.922183455
1092JD,1092,JD,52.353152,4.92186832
1092JE,1092,JE,52.35298024,4.921680541
1092JG,1092,JG,52.35310296,4.921547077
1092JH,1092,JH,52.35529137,4.927634228
1092JJ,1092,JJ,52.35504617,4.927092967
1092JK,1092,JK,52.35472071,4.926363579
1092JL,1092,JL,52.35441386,4.925704826
1092JM,1092,JM,52.35418352,4.925185275
1092JN,1092,JN,52.35383081,4.924410002
1092JP,1092,JP,52.3536642,4.924011372
1092JR,1092,JR,52.3533533,4.923338349
1092JS,1092,JS,52.35305207,4.922667886
1092JT,1092,JT,52.35276609,4.921919514
1092JV,1092,JV,52.3535472,4.920392633
1092JW,1092,JW,52.35346202,4.920476564
1092JX,1092,JX,52.35335575,4.920616284
1092JZ,1092,JZ,52.35465376,4.920214969
1092KA,1092,KA,52.35407249,4.920639707
1092KC,1092,KC,52.35409228,4.922063577
1092KD,1092,KD,52.35403109,4.921848762
1092KE,1092,KE,52.35395632,4.921627606
1092KG,1092,KG,52.35424752,4.921735289
1092KH,1092,KH,52.35403185,4.921149145
1092KJ,1092,KJ,52.35528138,4.919821006
1092KK,1092,KK,52.35510569,4.91996475
1092KL,1092,KL,52.35379336,4.921115808
1092KM,1092,KM,52.35370055,4.920646175
1092KN,1092,KN,52.3530134,4.92102327
1092KP,1092,KP,52.35269831,4.921408598
1092KS,1092,KS,52.35367022,4.920467131
1092KZ,1092,KZ,52.35401243,4.924624717
1092LA,1092,LA,52.35855059,4.923104514
1092LB,1092,LB,52.35850058,4.923127302
1092LC,1092,LC,52.35829513,4.923596188
1092MA,1092,MA,52.36132376,4.915951925
1092SB,1092,SB,52.35837348,4.92424886
1092SC,1092,SC,52.35847566,4.924701064
1092SE,1092,SE,52.35869176,4.925429464
1092SW,1092,SW,52.35551421,4.921633824
1092SX,1092,SX,52.35522642,4.9208105
1092TA,1092,TA,52.35669308,4.919347824
1092TB,1092,TB,52.3568978,4.920032065
1092TC,1092,TC,52.35707737,4.920693448
1092TD,1092,TD,52.35715804,4.920968244
1092TE,1092,TE,52.3573343,4.921620358
1092TG,1092,TG,52.35766054,4.922753018
1092TH,1092,TH,52.35779534,4.9232721
1092TJ,1092,TJ,52.35798872,4.923429999
1092TK,1092,TK,52.35817178,4.924579683
1092TL,1092,TL,52.35840309,4.925477873
1092TM,1092,TM,52.35637588,4.919116056
1092TN,1092,TN,52.3565523,4.919712652
1092TP,1092,TP,52.35672876,4.920330349
1092TR,1092,TR,52.35693205,4.921044015
1092TS,1092,TS,52.35712776,4.921739826
1092TT,1092,TT,52.35735512,4.922549446
1092TV,1092,TV,52.35751516,4.923123698
1092TW,1092,TW,52.35770425,4.923784438
1092TX,1092,TX,52.35789828,4.924486694
1092TZ,1092,TZ,52.35806985,4.925096171
1092VA,1092,VA,52.35824234,4.925708985
1092VB,1092,VB,52.3573701,4.926463431
1092VC,1092,VC,52.35725586,4.926154658
1092VD,1092,VD,52.35697303,4.925409428
1092VE,1092,VE,52.35664634,4.924190761
1092VG,1092,VG,52.35643905,4.923363407
1092VH,1092,VH,52.35614342,4.922372519
1092VJ,1092,VJ,52.35585637,4.921445462
1092VK,1092,VK,52.35568546,4.920896561
1092VL,1092,VL,52.3554507,4.920167843
1092VM,1092,VM,52.35703114,4.926259606
1092VN,1092,VN,52.3567259,4.926478126
1092VP,1092,VP,52.35688853,4.92589105
1092VR,1092,VR,52.3563309,4.926122274
1092VS,1092,VS,52.35646615,4.92423997
1092VT,1092,VT,52.35636475,4.92387466
1092VV,1092,VV,52.3562786,4.925200253
1092VW,1092,VW,52.35599468,4.924076783
1092VX,1092,VX,52.35558944,4.922655571
1092VZ,1092,VZ,52.35536613,4.921974735
1092XA,1092,XA,52.35505993,4.920993674
1092XB,1092,XB,52.35488704,4.920439499
1092XC,1092,XC,52.35658264,4.925621269
1092XD,1092,XD,52.35631009,4.92454633
1092XG,1092,XG,52.35608888,4.92365788
1092XH,1092,XH,52.35601649,4.923398195
1092XJ,1092,XJ,52.35582002,4.922707554
1092XP,1092,XP,52.35469359,4.922132145
1092XR,1092,XR,52.35418313,4.922591819
1092XS,1092,XS,52.35475851,4.921744044
1092XT,1092,XT,52.3540233,4.922346681
1092XV,1092,XV,52.35585361,4.922119053
1092XW,1092,XW,52.35573551,4.921893974
1092XX,1092,XX,52.35539569,4.920619791
1092XZ,1092,XZ,52.3552879,4.920334691
1093AA,1093,AA,52.36492015,4.925523694
1093AD,1093,AD,52.3644314,4.924609825
1093AE,1093,AE,52.36452026,4.925036834
1093AG,1093,AG,52.36462446,4.925579663
1093AK,1093,AK,52.3650923,4.927741316
1093AS,1093,AS,52.36401802,4.923971944
1093AT,1093,AT,52.36402643,4.924069383
1093AV,1093,AV,52.36409811,4.924437859
1093AW,1093,AW,52.36368301,4.923914714
1093BA,1093,BA,52.36365557,4.92379221
1093BB,1093,BB,52.36363313,4.923799785
1093BG,1093,BG,52.36372076,4.924086993
1093BH,1093,BH,52.36374762,4.924349144
1093BJ,1093,BJ,52.36421257,4.926480077
1093BK,1093,BK,52.36516526,4.926287866
1093BP,1093,BP,52.36299904,4.927525647
1093BS,1093,BS,52.36276647,4.92771404
1093BT,1093,BT,52.36506125,4.925864559
1093BV,1093,BV,52.36459233,4.92610649
1093BW,1093,BW,52.36363564,4.926649838
1093BX,1093,BX,52.36149017,4.92799222
1093BZ,1093,BZ,52.36099538,4.928321596
1093CA,1093,CA,52.36039564,4.928694013
1093CB,1093,CB,52.3628375,4.924318265
1093CC,1093,CC,52.36282708,4.924297086
1093CD,1093,CD,52.36283691,4.924361091
1093CE,1093,CE,52.36288124,4.924588187
1093CG,1093,CG,52.36294553,4.924835317
1093CH,1093,CH,52.36302034,4.925191463
1093CL,1093,CL,52.36305849,4.925384019
1093CM,1093,CM,52.36310438,4.925629452
1093CN,1093,CN,52.36356802,4.927987656
1093CP,1093,CP,52.36258514,4.924631297
1093CR,1093,CR,52.3627237,4.925290759
1093CS,1093,CS,52.36281311,4.925717947
1093CV,1093,CV,52.36304797,4.926825237
1093CX,1093,CX,52.36323247,4.927549035
1093CZ,1093,CZ,52.36340893,4.928413972
1093DC,1093,DC,52.36424016,4.925162633
1093DD,1093,DD,52.36439362,4.925866107
1093DE,1093,DE,52.36457045,4.92677112
1093DG,1093,DG,52.36462233,4.927043719
1093DH,1093,DH,52.36475572,4.92764937
1093DJ,1093,DJ,52.36489856,4.926785333
1093DK,1093,DK,52.364978,4.927222762
1093DL,1093,DL,52.36521875,4.926988781
1093DM,1093,DM,52.36486815,4.928213456
1093EA,1093,EA,52.36361704,4.929491437
1093EB,1093,EB,52.36291051,4.926111928
1093EC,1093,EC,52.36350743,4.92369007
1093ED,1093,ED,52.36288554,4.923989709
1093EE,1093,EE,52.36229366,4.924279066
1093EG,1093,EG,52.36121566,4.924884489
1093EH,1093,EH,52.36084323,4.925150166
1093EJ,1093,EJ,52.36035708,4.925487853
1093EK,1093,EK,52.35972894,4.92589137
1093EL,1093,EL,52.35848076,4.926637123
1093EN,1093,EN,52.35665084,4.927686817
1093EP,1093,EP,52.35627158,4.927874424
1093ER,1093,ER,52.35570527,4.928235646
1093ES,1093,ES,52.36225705,4.924704802
1093ET,1093,ET,52.36232358,4.924863152
1093EV,1093,EV,52.3623252,4.925021364
1093EW,1093,EW,52.36239497,4.925269072
1093EX,1093,EX,52.36238894,4.925271442
1093EZ,1093,EZ,52.36244674,4.925522515
1093GA,1093,GA,52.36246851,4.925589402
1093GB,1093,GB,52.36291128,4.927790988
1093GC,1093,GC,52.36198966,4.925012311
1093GD,1093,GD,52.36211962,4.92562261
1093GE,1093,GE,52.3622395,4.926236411
1093GG,1093,GG,52.36238266,4.92689288
1093GH,1093,GH,52.36263991,4.928274368
1093GJ,1093,GJ,52.36273173,4.928665713
1093GK,1093,GK,52.36284485,4.929096904
1093GL,1093,GL,52.3629547,4.929615117
1093GM,1093,GM,52.36305868,4.930107176
1093GN,1093,GN,52.36251215,4.927898532
1093GP,1093,GP,52.36199141,4.928270374
1093GR,1093,GR,52.36236904,4.927304618
1093GS,1093,GS,52.36200213,4.927462968
1093GT,1093,GT,52.36069078,4.925552129
1093GV,1093,GV,52.36078842,4.925913073
1093GW,1093,GW,52.36101353,4.926793001
1093GX,1093,GX,52.36119482,4.92741933
1093GZ,1093,GZ,52.36139929,4.928198691
1093HA,1093,HA,52.36152942,4.928651712
1093HB,1093,HB,52.36159311,4.929089782
1093HC,1093,HC,52.36169518,4.929524973
1093HD,1093,HD,52.36180009,4.929906793
1093HE,1093,HE,52.36187762,4.930279521
1093HG,1093,HG,52.3605158,4.925639077
1093HH,1093,HH,52.3605538,4.925835818
1093HJ,1093,HJ,52.36052943,4.925842363
1093HK,1093,HK,52.36058824,4.92602447
1093HL,1093,HL,52.36062838,4.926193665
1093HM,1093,HM,52.36064754,4.926314404
1093HN,1093,HN,52.36070392,4.926469711
1093HP,1093,HP,52.36103101,4.927694678
1093HR,1093,HR,52.36030717,4.925866409
1093HS,1093,HS,52.36049464,4.926648997
1093HT,1093,HT,52.36061911,4.927119943
1093HV,1093,HV,52.36072762,4.927541878
1093HW,1093,HW,52.3608506,4.928007892
1093HX,1093,HX,52.36107375,4.928962878
1093HZ,1093,HZ,52.36125354,4.929746232
1093JB,1093,JB,52.36003511,4.926117077
1093JC,1093,JC,52.36018639,4.926720436
1093JD,1093,JD,52.36035534,4.927384413
1093JE,1093,JE,52.36047651,4.92784956
1093JG,1093,JG,52.36054914,4.928155673
1093JK,1093,JK,52.3608375,4.929322226
1093JL,1093,JL,52.35976593,4.926469573
1093JM,1093,JM,52.35992571,4.927074537
1093JN,1093,JN,52.36006224,4.927678865
1093JP,1093,JP,52.36021938,4.928315676
1093JR,1093,JR,52.35874568,4.92681174
1093JS,1093,JS,52.35884146,4.92723169
1093JT,1093,JT,52.35894993,4.927658222
1093JV,1093,JV,52.35906843,4.928082607
1093JV,1093,JV,52.35864614,4.927565852
1093JW,1093,JW,52.36027405,4.930954813
1093JX,1093,JX,52.3594624,4.931484298
1093JZ,1093,JZ,52.35935243,4.931091025
1093KA,1093,KA,52.35910415,4.931810936
1093KB,1093,KB,52.3586471,4.931092863
1093KC,1093,KC,52.35899181,4.930623019
1093KD,1093,KD,52.3584612,4.930746688
1093KE,1093,KE,52.35854267,4.931458879
1093KG,1093,KG,52.35871981,4.932022158
1093KH,1093,KH,52.35888255,4.932928877
1093KJ,1093,KJ,52.35954258,4.931999723
1093KK,1093,KK,52.35877016,4.932527801
1093KL,1093,KL,52.35813801,4.930385933
1093KM,1093,KM,52.35714935,4.927545513
1093KN,1093,KN,52.35717155,4.927698552
1093KP,1093,KP,52.3574816,4.929048511
1093KS,1093,KS,52.35613278,4.929031565
1093LA,1093,LA,52.36147882,4.929608928
1093LC,1093,LC,52.36336756,4.929898036
1093LE,1093,LE,52.36164812,4.93016505
1093MA,1093,MA,52.3596976,4.92733082
1093MB,1093,MB,52.36008628,4.92887949
1093MC,1093,MC,52.35902737,4.926985302
1093MD,1093,MD,52.35916289,4.927553152
1093ME,1093,ME,52.35930122,4.928072859
1093MJ,1093,MJ,52.3598358,4.928301698
1093MK,1093,MK,52.35954577,4.928498873
1093NA,1093,NA,52.35621588,4.928162559
1093NB,1093,NB,52.35676107,4.92808709
1093NE,1093,NE,52.35740023,4.930741885
1093NG,1093,NG,52.35668642,4.929779814
1093NH,1093,NH,52.35710348,4.929496461
1093NJ,1093,NJ,52.35790414,4.932222715
1093NK,1093,NK,52.35790414,4.932222715
1093RP,1093,RP,52.36404141,4.92376659
1093RR,1093,RR,52.3646258,4.92474896
1093RS,1093,RS,52.36504163,4.925519519
1093RT,1093,RT,52.36542496,4.926302297
1093RV,1093,RV,52.36550156,4.926788085
1093RW,1093,RW,52.36547861,4.926874747
1093RX,1093,RX,52.36504033,4.928246282
1093RZ,1093,RZ,52.36466841,4.928930034
1093SB,1093,SB,52.36415313,4.929781618
1093SC,1093,SC,52.3640039,4.929907511
1093SH,1093,SH,52.36251072,4.93031542
1093SJ,1093,SJ,52.36605174,4.927214391
1093SK,1093,SK,52.36609241,4.928273808
1093SL,1093,SL,52.36613509,4.929762159
1093SM,1093,SM,52.36614776,4.930483853
1093SN,1093,SN,52.36565019,4.927706175
1093SP,1093,SP,52.36559177,4.928112983
1093SR,1093,SR,52.3654267,4.928453601
1093ST,1093,ST,52.3655586,4.9288687
1093SV,1093,SV,52.36567819,4.929344406
1093SW,1093,SW,52.36568037,4.929786202
1093SX,1093,SX,52.36566454,4.930230257
1093SZ,1093,SZ,52.3653848,4.930383982
1093TA,1093,TA,52.36480497,4.930150105
1093TB,1093,TB,52.36509259,4.929837488
1093TC,1093,TC,52.36507155,4.929234889
1093TD,1093,TD,52.36528676,4.928968917
1093TE,1093,TE,52.36341744,4.924129733
1093TG,1093,TG,52.36356099,4.924818671
1093TH,1093,TH,52.36366881,4.925303677
1093TJ,1093,TJ,52.36374535,4.925684336
1093TK,1093,TK,52.36387183,4.926236748
1093TL,1093,TL,52.36406258,4.927414304
1093TM,1093,TM,52.36407714,4.927320558
1093TN,1093,TN,52.36408139,4.927352936
1093TP,1093,TP,52.36428887,4.928270945
1093TR,1093,TR,52.36312631,4.924151431
1093TS,1093,TS,52.36320449,4.924508963
1093TV,1093,TV,52.36325333,4.924685678
1093TX,1093,TX,52.36328223,4.924853163
1093VA,1093,VA,52.36329418,4.924922041
1093VB,1093,VB,52.36330982,4.92501437
1093VC,1093,VC,52.36333424,4.925129119
1093VD,1093,VD,52.36385963,4.927551468
1093VE,1093,VE,52.36169509,4.925197146
1093VG,1093,VG,52.36191258,4.926079396
1093VH,1093,VH,52.36212348,4.926984428
1093VJ,1093,VJ,52.36232857,4.928069978
1093VK,1093,VK,52.3624543,4.928542533
1093VL,1093,VL,52.36254625,4.928966634
1093VM,1093,VM,52.36263016,4.92935971
1093VN,1093,VN,52.36271702,4.929742969
1093VP,1093,VP,52.36280983,4.930168464
1093VR,1093,VR,52.3614659,4.925008851
1093VS,1093,VS,52.36160218,4.925597367
1093VT,1093,VT,52.3618881,4.926893646
1093VV,1093,VV,52.3619314,4.927051016
1093VW,1093,VW,52.36190201,4.927003608
1093VX,1093,VX,52.36192256,4.927172224
1093VZ,1093,VZ,52.36220835,4.928358418
1093WZ,1093,WZ,52.36171671,4.926990033
1093XA,1093,XA,52.36233116,4.928943535
1093XC,1093,XC,52.36102517,4.926192426
1093XD,1093,XD,52.3614037,4.925470113
1093XG,1093,XG,52.36164123,4.927134245
1093XH,1093,XH,52.36169231,4.927391887
1093XJ,1093,XJ,52.36174443,4.927621835
1093XK,1093,XK,52.36191466,4.928443248
1093XL,1093,XL,52.36196705,4.928711156
1093XM,1093,XM,52.36211677,4.929221868
1093XN,1093,XN,52.36228116,4.929957891
1093XP,1093,XP,52.36130372,4.926655031
1093XR,1093,XR,52.36150079,4.927450093
1093XS,1093,XS,52.36155468,4.92782566
1093XV,1093,XV,52.36180007,4.928759021
1093XX,1093,XX,52.36194044,4.929412029
1093XZ,1093,XZ,52.36212381,4.930171467
1093ZA,1093,ZA,52.36114745,4.92569752
1093ZB,1093,ZB,52.36100307,4.925805174
1094AA,1094,AA,52.36624162,4.935066496
1094AB,1094,AB,52.36627187,4.935999577
1094AC,1094,AC,52.36627645,4.936936419
1094AD,1094,AD,52.36629057,4.93805698
1094AE,1094,AE,52.36595398,4.934396479
1094AG,1094,AG,52.3659675,4.935340071
1094AH,1094,AH,52.36598612,4.937318795
1094AJ,1094,AJ,52.36600517,4.938969389
1094AK,1094,AK,52.36569994,4.936790421
1094AL,1094,AL,52.36554928,4.936516446
1094AM,1094,AM,52.36570199,4.937467504
1094AN,1094,AN,52.36528534,4.937479102
1094AP,1094,AP,52.36575574,4.937186338
1094AR,1094,AR,52.3653367,4.937199159
1094AS,1094,AS,52.36505236,4.937334136
1094AT,1094,AT,52.36488411,4.937051749
1094AV,1094,AV,52.3648863,4.937514554
1094AW,1094,AW,52.36529092,4.938145832
1094AX,1094,AX,52.36483103,4.938162599
1094AZ,1094,AZ,52.36570824,4.937861266
1094BA,1094,BA,52.36528752,4.937869845
1094BB,1094,BB,52.36477894,4.937880405
1094BC,1094,BC,52.36565437,4.938848151
1094BD,1094,BD,52.36529716,4.93884463
1094BE,1094,BE,52.36483703,4.938854418
1094BG,1094,BG,52.36529614,4.93857596
1094BH,1094,BH,52.36483266,4.93859019
1094BJ,1094,BJ,52.36586861,4.939248976
1094BK,1094,BK,52.36542817,4.939263211
1094BL,1094,BL,52.36509139,4.939273952
1094BM,1094,BM,52.36476675,4.93928457
1094BP,1094,BP,52.36292889,4.939315707
1094BR,1094,BR,52.36237698,4.939357448
1094BS,1094,BS,52.36215917,4.939356481
1094BT,1094,BT,52.36115822,4.93970713
1094BV,1094,BV,52.36052316,4.939894184
1094BX,1094,BX,52.35963974,4.940259071
1094CA,1094,CA,52.35886214,4.940555257
1094CB,1094,CB,52.36553834,4.934203196
1094CC,1094,CC,52.36532062,4.935682111
1094CD,1094,CD,52.36568554,4.935562685
1094CE,1094,CE,52.36497733,4.936043031
1094CG,1094,CG,52.36446603,4.937730388
1094CJ,1094,CJ,52.36574791,4.932224475
1094CK,1094,CK,52.3655718,4.932899154
1094CL,1094,CL,52.36518118,4.934231274
1094CM,1094,CM,52.36474802,4.935772879
1094CN,1094,CN,52.36458999,4.936302702
1094CP,1094,CP,52.36421482,4.937546486
1094CR,1094,CR,52.3640586,4.938071389
1094CS,1094,CS,52.36541279,4.932303327
1094CT,1094,CT,52.3654199,4.932780203
1094CV,1094,CV,52.36521943,4.932135772
1094CW,1094,CW,52.36522827,4.932948851
1094CX,1094,CX,52.36524031,4.933523729
1094CZ,1094,CZ,52.36492261,4.932129333
1094EA,1094,EA,52.36491026,4.932855304
1094EB,1094,EB,52.36492032,4.93342735
1094EC,1094,EC,52.36492224,4.934020427
1094ED,1094,ED,52.36472482,4.932137419
1094EE,1094,EE,52.36471764,4.933315304
1094EG,1094,EG,52.36473667,4.933967276
1094EH,1094,EH,52.36472807,4.934651028
1094EJ,1094,EJ,52.36540267,4.931871085
1094EL,1094,EL,52.36451655,4.931638474
1094EM,1094,EM,52.36381898,4.931624589
1094EN,1094,EN,52.36318796,4.931730317
1094EP,1094,EP,52.36286685,4.931771584
1094ER,1094,ER,52.36217061,4.932018553
1094ES,1094,ES,52.36157628,4.932255348
1094ET,1094,ET,52.36079055,4.933033313
1094EW,1094,EW,52.35963318,4.934142576
1094EX,1094,EX,52.35931023,4.934636289
1094EZ,1094,EZ,52.35880564,4.935613134
1094GA,1094,GA,52.35851503,4.936239978
1094GB,1094,GB,52.35819592,4.937267749
1094GC,1094,GC,52.36426269,4.932018255
1094GD,1094,GD,52.36428221,4.932418463
1094GE,1094,GE,52.36435639,4.933347366
1094GG,1094,GG,52.364393,4.934014174
1094GH,1094,GH,52.36441432,4.934645511
1094GJ,1094,GJ,52.36441319,4.9361169
1094GK,1094,GK,52.36452658,4.938376729
1094GL,1094,GL,52.36406672,4.931994475
1094GM,1094,GM,52.36411783,4.932545086
1094GN,1094,GN,52.36417197,4.933136893
1094GP,1094,GP,52.3642059,4.933759859
1094GR,1094,GR,52.36423243,4.934506907
1094GS,1094,GS,52.36422885,4.935797003
1094GT,1094,GT,52.36427291,4.93693001
1094GX,1094,GX,52.36363429,4.932051729
1094GZ,1094,GZ,52.36375401,4.932924279
1094HA,1094,HA,52.36383515,4.933875349
1094HB,1094,HB,52.36386912,4.934728391
1094HC,1094,HC,52.36388659,4.936113041
1094HD,1094,HD,52.36389462,4.93703847
1094HE,1094,HE,52.36390742,4.937907775
1094HG,1094,HG,52.3633776,4.932192623
1094HH,1094,HH,52.36347291,4.932844047
1094HJ,1094,HJ,52.36352215,4.933442242
1094HK,1094,HK,52.36357984,4.934223301
1094HL,1094,HL,52.36359013,4.934897888
1094HM,1094,HM,52.36361918,4.936304264
1094HN,1094,HN,52.36361827,4.936918826
1094HP,1094,HP,52.36361497,4.937648493
1094HR,1094,HR,52.36346063,4.938418098
1094HS,1094,HS,52.36345355,4.938131884
1094HT,1094,HT,52.36346148,4.93898791
1094HV,1094,HV,52.36346178,4.938722725
1094HW,1094,HW,52.36417845,4.938918967
1094HX,1094,HX,52.36363149,4.938954529
1094HZ,1094,HZ,52.36346063,4.939307543
1094JA,1094,JA,52.36304015,4.932243862
1094JB,1094,JB,52.36313322,4.9328831
1094JC,1094,JC,52.36319161,4.933555065
1094JE,1094,JE,52.3632536,4.935314759
1094JG,1094,JG,52.36325906,4.936316878
1094JH,1094,JH,52.36326639,4.937009019
1094JJ,1094,JJ,52.36327199,4.937753231
1094JK,1094,JK,52.36328929,4.938984795
1094JL,1094,JL,52.36281538,4.932245011
1094JM,1094,JM,52.36292258,4.932983702
1094JN,1094,JN,52.36299475,4.933638454
1094JP,1094,JP,52.36304803,4.934687301
1094JR,1094,JR,52.36304316,4.93530565
1094JS,1094,JS,52.36307228,4.936564758
1094JT,1094,JT,52.36308101,4.937385982
1094JV,1094,JV,52.36309057,4.938103923
1094JW,1094,JW,52.36307811,4.938801868
1094JX,1094,JX,52.36250104,4.932390841
1094JZ,1094,JZ,52.36258317,4.932909342
1094KA,1094,KA,52.36262934,4.933231853
1094KB,1094,KB,52.36266015,4.933724656
1094KC,1094,KC,52.36270513,4.934488729
1094KD,1094,KD,52.36271497,4.935232029
1094KE,1094,KE,52.36272936,4.93675482
1094KG,1094,KG,52.36273116,4.937274073
1094KH,1094,KH,52.36274321,4.937804333
